No errors
This data source has been renamed to 'aircraftreports' and will not be available in the next release of the dataserver; 
36 ms
data source=pireps
802 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2020-02-02T02:04:16Z,2020-02-02T02:03:00Z,,,,,,,DAL1,46.1,-58.9333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,254,130,,AIREP,ARP DAL1 4606N05856W 0203 F340 MUSAK 0236 4830N05000W MS59 254/130 KT N833MH QXS YQY 020204 F61A ,
2020-02-02T02:02:44Z,2020-02-02T02:02:00Z,,,,,,,FDX5391,58.5333,-24.3667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,220,47,,AIREP,ARP FDX5391 5832N02422W 0202 F320 5900N03000W 0226 5900N04000W MS57 220/47 KT N878FD QXT EUA 020202 F55A ,
2020-02-02T02:29:11Z,2020-02-02T02:02:00Z,,,,,,,XX999,51.0,8.3,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,242,37,,AIREP,ARP XX999 5100N 00818E 0202 F350 M41 242/37 AUA45 1540N 06417E 0208,
2020-02-02T02:31:51Z,2020-02-02T02:02:00Z,,,,,,,XX999,51.0,8.3,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,317,8,,AIREP,ARP XX999 5100N 00818E 0202 F320 M46 317/008 AAL297 3304N 12431W 0207,
2020-02-02T02:12:59Z,2020-02-02T02:02:00Z,,,,,,,B737,42.7473,-73.8032,0,OVC,4200,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,ALB UA /OV ALB/TM 0202/FLDURD/TP B737/SK OVC042-TOP050 ,
2020-02-02T02:03:18Z,2020-02-02T02:01:00Z,,,,,,,DAL142,62.4333,-61.55,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,291,36,,AIREP,ARP DAL142 6226N 06133W 0201 F370 M50 291/36 KETLA 0212 6200N 05000W KT N821NW DDL YFB 020201 J44A,
2020-02-02T02:03:18Z,2020-02-02T02:01:00Z,,,,,,,FDX9001,57.0167,-49.3667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,281,49,,AIREP,ARP FDX9001 5701N 04922W 0201 F340 M51 281/49 5700N 05000W 0204 HOIST KT N862FD DDL UAK 020201 F85A,
2020-02-02T02:03:18Z,2020-02-02T02:01:00Z,,,,,,,EIN104,52.1,-33.85,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,237,37,,AIREP,ARP EIN104 5206N 03351W 0201 F380 M45 237/37 5200N 03000W 0218 5300N 02000W KT EIFNG DDL XXN 020201 J78A,
2020-02-02T02:20:59Z,2020-02-02T02:01:00Z,,,,,,,XX999,51.0,8.3,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,233,66,,AIREP,ARP XX999 5100N 00818E 0201 F400 M54 233/66 ANZ9 1700S 17224W 0111,
2020-02-02T02:03:18Z,2020-02-02T02:01:00Z,,,,,,,XX999,51.0,8.3,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,252,76,,AIREP,ARP XX999 5100N 00818E 0201 F380 M49 252/76 ETD217 2033N 06258E 0115,
2020-02-02T02:14:50Z,2020-02-02T02:01:00Z,,,,,,,XX999,51.0,8.3,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,259,55,,AIREP,ARP XX999 5100N 00818E 0201 F360 M44 259/55 ETD96T 1814N 06732E 0149,
2020-02-02T02:24:50Z,2020-02-02T02:01:00Z,,,,,,,XX999,51.0,8.3,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,210,41,,AIREP,ARP XX999 5100N 00818E 0201 F350 M42 210/41 ANZ53 2254S 17648E 0157,
2020-02-02T02:03:18Z,2020-02-02T02:01:00Z,,,,,,,XX999,51.0,8.3,33000,,,,,,,CHOP,LGT,,,,,,,,,,,,,,,,,,,-50,198,49,,AIREP,ARP XX999 5100N 00818E 0201 F330 M50 198/049 AAL162 2221N 15153W 0131 TB LGT CHOP,
2020-02-02T02:12:40Z,2020-02-02T02:01:00Z,,,,,,,XX999,51.0,8.3,19100,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,243,6,,AIREP,ARP XX999 5100N 00818E 0201 F191 M05 243/06 ACI411A 3624S 17406E 0137,
2020-02-02T02:03:18Z,2020-02-02T02:01:00Z,,,,,,,UAL999,47.0,-54.85,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,276,68,,AIREP,ARP UAL999 4700N 05451W 0201 F370 M57 276/68 4800N 05000W 0224 4959N 04000W KT N12003 DDL YYT 020201 L53A,
2020-02-02T02:03:18Z,2020-02-02T02:01:00Z,,,,,,,AAL66,46.3333,-37.35,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,272,22,,AIREP,ARP AAL66 4620N 03721W 0201 F370 M44 272/22 4659N 03000W 0236 4659N 02000W KT N776AN DDL XXN 020201 F62A,
2020-02-02T02:03:18Z,2020-02-02T02:00:00Z,,,,,,,QTR8143,59.5833,-52.0333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,285,34,,AIREP,ARP QTR8143 5935N 05202W 0200 F320 M50 285/34 5800N 05802W 0228 5450N 06648W KT A7BFE QXS UAK 020200 F61A,
2020-02-02T02:03:18Z,2020-02-02T02:00:00Z,,,,,,,BCS974,58.0333,-30.9333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,229,37,,AIREP,ARP BCS974 5802N 03056W 0200 F360 M46 229/37 5800N 04000W 0239 5700N 05000W KT DALMD DDL XXH 020200 J51A,
2020-02-02T02:03:18Z,2020-02-02T02:00:00Z,,,,,,,KLM29E,52.4833,-42.95,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,287,27,,AIREP,ARP KLM29E 5229N 04257W 0200 F380 M50 287/27 5258N 03959W 0213 5358N 03000W KT PHAKA QXT AME 020200 J93A,
2020-02-02T02:03:18Z,2020-02-02T02:00:00Z,,,,,,,AAL44,50.0667,-35.35,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,245,30,,AIREP,ARP AAL44 5004N 03521W 0200 F380 M45 245/30 4958N 03000W 0225 5058N 02000W KT N799AN DDL XXN 020201 F59A,
2020-02-02T02:03:18Z,2020-02-02T02:00:00Z,,,,,,,DAL82,50.0333,-32.1833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,240,42,,AIREP,ARP DAL82 5002N 03211W 0200 F370 M45 240/42 4958N 03000W 0210 5058N 02000W KT N813NW DDL XXN 020200 J98A,
2020-02-02T02:03:18Z,2020-02-02T02:00:00Z,,,,,,,SVA038,50.0167,-30.9667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,235,42,,AIREP,ARP SVA038 5001N 03058W 0200 F340 M44 235/42 4959N 03000W 0204 5059N 02000W KT HZAK42 QXT AME 020200 F63A,
2020-02-02T02:03:18Z,2020-02-02T02:00:00Z,,,,,,,AFR681,48.25,-48.95,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,293,53,,AIREP,ARP AFR681 4815N 04857W 0200 F350 M55 293/53 4959N 04000W 0244 4959N 03000W KT FGZNI QXS YYT 020200 F25A,
2020-02-02T02:03:18Z,2020-02-02T02:00:00Z,,,,,,,BAW40F,44.7333,-46.8667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,307,62,,AIREP,ARP BAW40F 4444N 04652W 0200 F360 M55 307/62 4600N 04000W 0235 4800N 03000W KT GBYGC QXT AME 020200 F06A,
2020-02-02T02:12:59Z,2020-02-02T02:00:00Z,,,,,,,B737,42.0478,-84.9883,38000,,,,,,,,MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,ORD UA /OV LFD270010/TM 0200/FL380/TP B737/TB MOD ,
2020-02-02T02:00:11Z,2020-02-02T01:59:00Z,,,,,,,AMX008,61.05,-38.4833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,245,24,,AIREP,ARP AMX008 6103N03829W 0159 F360 6100N04000W 0205 5900N05000W MS44 245/24 KT N965AM DDL XXF 020159 L54A ,
2020-02-02T02:00:11Z,2020-02-02T01:59:00Z,,,,,,,EIN1HL,48.9833,-54.45,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,159,,AIREP,000 UANT01 CWAO 020159 ARP EIN1HL 4859N05427W 0159 F370 4934N05202W 0211 5000N05000W MS54 264/61 KT EILRB DDL IG1 020159 J23A ,
2020-02-02T02:00:11Z,2020-02-02T01:59:00Z,,,,,,,UAL946,46.9167,-54.3667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,280,68,,AIREP,ARP UAL946 4655N05422W 0159 F370 NICSO 0212 4800N05000W MS58 280/68 KT N646UA DDL YYT 020159 F50A ,
2020-02-02T01:58:45Z,2020-02-02T01:58:00Z,,,,,,,DLH427,51.4167,-43.4167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,283,42,,AIREP,ARP DLH427 5125N04325W 0158 F340 5159N04000W 0214 5159N03000W MS55 283/42 KT DAIGM DDL XXH 020158 J50A ,
2020-02-02T01:59:00Z,2020-02-02T01:58:00Z,,,,,,,AAR587,49.7667,-48.9333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,291,63,,AIREP,ARP AAR587 4946N04856W 0158 F320 5130N04000W 0238 5130N03000W MS56 291/63 KT HL7616 DDL YYT 020158 F43A ,
2020-02-02T02:00:11Z,2020-02-02T01:58:00Z,,,,,,,B738,31.589,-92.4806,38000,,,,,,,CHOP,LGT-MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,ESF UA /OV AEX360020 /TM 0158 /FL380 /TP B738 /TB LGT-MOD CHOP/RM AWC-WEB,
2020-02-02T01:58:51Z,2020-02-02T01:57:00Z,,,,,,,SAS954,53.8833,-40.3833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,262,37,,AIREP,ARP SAS954 5353N 04023W 0157 F390 M47 262/37 5400N 04000W 0159 5559N 03000W KT LNRKU DDL XXN 020157 J41A,
2020-02-02T01:58:51Z,2020-02-02T01:57:00Z,,,,,,,SAS904,53.6167,-43.8833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,282,41,,AIREP,ARP SAS904 5337N 04353W 0157 F370 M50 282/41 5459N 03959W 0216 5859N 02959W KT LNRKT DDL XXN 020157 J02A,
2020-02-02T01:58:51Z,2020-02-02T01:57:00Z,,,,,,,IBE6409,51.2167,-25.95,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,228,49,,AIREP,ARP IBE6409 5113N 02557W 0157 F320 M43 228/49 5301N 02959W 0221 5401N 04000W KT ECLEV QXT EUA 020157 J34A,
2020-02-02T01:58:51Z,2020-02-02T01:57:00Z,,,,,,,DAL228,51.2167,-53.05,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,276,44,,AIREP,ARP DAL228 5113N 05303W 0157 F370 M48 276/44 5200N 05000W 0211 5400N 04000W KT N1603 QXS YAY 020157 F07A,
2020-02-02T01:58:51Z,2020-02-02T01:57:00Z,,,,,,,UAL70,50.8833,-46.15,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,268,44,,AIREP,ARP UAL70 5053N 04609W 0157 F350 M55 268/44 5159N 04000W 0226 5159N 03000W KT N76054 DDL XXN 020157 F67A,
2020-02-02T01:58:51Z,2020-02-02T01:57:00Z,,,,,,,UAL956,46.85,-40.8333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,304,25,,AIREP,ARP UAL956 4651N 04050W 0157 F360 M49 304/25 4659N 04000W 0201 4859N 03000W KT N660UA DDL XXN 020157 F73A,
2020-02-02T02:00:35Z,2020-02-02T01:57:00Z,,,,,,,SIA7368,19.4833,61.1667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,236,73,,AIREP,SIA7368 1929N06110E 0157 F360 MS43 236/73KT,
2020-02-02T01:57:50Z,2020-02-02T01:56:00Z,,,,,,,ACA80,58.9333,-35.8167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,237,34,,AIREP,ARP ACA80 5856N 03549W 0156 F380 M41 237/34 5958N 02959W 0217 6058N 01959W KT CFRSA DDL XXH 020156 L87A,
2020-02-02T01:58:51Z,2020-02-02T01:56:00Z,,,,,,,DAL56,57.55,-56.8833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,297,29,,AIREP,ARP DAL56 5733N 05653W 0156 F350 M49 297/29 5759N 05000W 0224 5759N 04000W KT N191DN DDL YHO 020156 F14A,
2020-02-02T01:57:50Z,2020-02-02T01:56:00Z,,,,,,,KLM254,52.1167,-29.0167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,234,41,,AIREP,ARP KLM254 5207N 02901W 0156 F380 M42 234/41 5259N 02000W 0233 MALOT KT PHBKA QXT EUA 020156 L43A,
2020-02-02T01:58:51Z,2020-02-02T01:56:00Z,,,,,,,UAL106,52.0,-39.7,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,290,28,,AIREP,ARP UAL106 5200N 03942W 0156 F370 M49 290/28 5159N 03000W 0237 5259N 02000W KT N784UA DDL XXN 020156 F44A,
2020-02-02T01:58:51Z,2020-02-02T01:56:00Z,,,,,,,ACA874,50.9167,-45.9,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,270,33,,AIREP,ARP ACA874 5055N 04554W 0156 F360 M52 270/33 5158N 04000W 0223 5158N 03000W KT CFIVR DDL XXH 020156 F36A,
2020-02-02T01:58:51Z,2020-02-02T01:56:00Z,,,,,,,BOX491,50.8167,-22.7167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,233,68,,AIREP,ARP BOX491 5049N 02243W 0156 F340 M41 233/68 5100N 02000W 0207 DINIM KT DAALE DDL XXN 020156 F49A,
2020-02-02T01:57:50Z,2020-02-02T01:56:00Z,,,,,,,ACA878,50.5667,-37.1667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,252,26,,AIREP,ARP ACA878 5034N 03710W 0156 F380 M47 252/26 5029N 03000W 0227 5129N 02000W KT CFSBV DDL XXH 020156 L64A,
2020-02-02T01:58:51Z,2020-02-02T01:56:00Z,,,,,,,DAL404,50.2833,-55.7,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,266,50,,AIREP,ARP DAL404 5017N 05542W 0156 F370 M52 266/50 TUDEP 0209 5200N 05000W KT N196DN QXS YQX 020156 F89A,
2020-02-02T01:58:51Z,2020-02-02T01:56:00Z,,,,,,,DLH403,49.8833,-46.0833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,276,39,,AIREP,ARP DLH403 4953N 04605W 0156 F360 M54 276/39 5059N 04000W 0224 5059N 03000W KT DABYU DDL XXH 020156 F65A,
2020-02-02T01:57:50Z,2020-02-02T01:56:00Z,,,,,,,UAL30,47.4333,-38.15,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,257,20,,AIREP,ARP UAL30 4726N 03809W 0156 F360 M46 257/20 4859N 03000W 0237 4959N 02000W KT N76064 DDL XXN 020156 F71A,
2020-02-02T01:57:50Z,2020-02-02T01:55:00Z,,,,,,,KLM48,52.8333,-51.9833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,274,37,,AIREP,ARP KLM48 5250N 05159W 0155 F390 M48 274/37 5300N 05000W 0203 5500N 04000W KT PHBHA QXS YAY 020155 L38A,
2020-02-02T01:58:51Z,2020-02-02T01:55:00Z,,,,,,,DAL42,51.3,-52.7,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,264,49,,AIREP,ARP DAL42 5118N 05242W 0155 F350 M52 264/49 5159N 04959W 0208 5359N 04000W KT N1608 QXT IGW 020156 F11A,
2020-02-02T01:58:51Z,2020-02-02T01:55:00Z,,,,,,,ISS902,51.2333,-28.25,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,230,54,,AIREP,ARP ISS902 5114N 02815W 0155 F390 M43 230/54 5200N 02000W 0230 LIMRI KT EIGGP QXT AME 020156 J77A,
2020-02-02T01:57:50Z,2020-02-02T01:55:00Z,,,,,,,SWR87,50.5833,-32.2667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,238,38,,AIREP,ARP SWR87 5035N 03216W 0155 F370 M46 238/38 5030N 03000W 0205 5130N 02000W KT HBJHF DDL XXH 020155 J48A,
2020-02-02T01:58:21Z,2020-02-02T01:55:00Z,,,,,,,UAE356,21.3833,65.4167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-36,257,84,,AIREP,UAE356 2123N06525E 0155 F330 MS36 257/84KT,
2020-02-02T01:57:50Z,2020-02-02T01:54:00Z,,,,,,,DHK972,59.85,-28.8,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,229,53,,AIREP,ARP DHK972 5951N 02848W 0154 F320 M46 229/53 6002N 02959W 0200 6002N 04000W KT GDHLE DDL XXN 020155 F48A,
2020-02-02T01:57:50Z,2020-02-02T01:54:00Z,,,,,,,DLH401,52.0,-19.0667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,239,72,,AIREP,ARP DLH401 5200N 01904W 0154 F370 M43 239/72 5159N 01500W 0210 5159N 01400W KT DABYO DDL XXF 020154 F34A,
2020-02-02T01:57:50Z,2020-02-02T01:54:00Z,,,,,,,ACA872,51.9833,-39.75,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,292,40,,AIREP,ARP ACA872 5159N 03945W 0154 F350 M51 292/40 5158N 03000W 0235 5258N 02000W KT CFITL DDL XXH 020154 F36A,
2020-02-02T01:57:50Z,2020-02-02T01:54:00Z,,,,,,,DLH411,50.95,-40.3667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,274,19,,AIREP,ARP DLH411 5057N 04022W 0154 F370 M49 274/19 5100N 04000W 0156 5100N 03000W KT DAIHH DDL XXN 020154 J66A,
2020-02-02T01:57:50Z,2020-02-02T01:54:00Z,,,,,,,BAW9E,48.55,-51.7833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,280,48,,AIREP,ARP BAW9E 4833N 05147W 0154 F400 M52 280/48 4900N 05000W 0203 5100N 04000W KT GVIIC QXS YYT 020154 F33A,
2020-02-02T01:57:50Z,2020-02-02T01:54:00Z,,,,,,,DLH419,48.5,-51.9833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,278,75,,AIREP,ARP DLH419 4830N 05159W 0154 F340 M56 278/75 4900N 05000W 0203 5100N 04000W KT DABYT DDL YYT 020154 F38A,
2020-02-02T01:58:51Z,2020-02-02T01:54:00Z,,,,,,,AAL94,44.65,-54.5,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,284,59,,AIREP,ARP AAL94 4439N 05430W 0154 F390 M54 284/59 RAFIN 0207 4500N 05000W KT N773AN DDL YYT 020156 F35A,
2020-02-02T01:57:50Z,2020-02-02T01:53:00Z,,,,,,,FDX97,60.05,-31.5,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,205,42,,AIREP,ARP FDX97 6003N 03130W 0153 F320 M46 205/42 6000N 04000W 0228 5900N 05000W KT N607FE QXT AOE 020153 F65A,
2020-02-02T01:57:50Z,2020-02-02T01:53:00Z,,,,,,,ACA80,58.7667,-36.5833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,236,33,,AIREP,ARP ACA80 5846N 03635W 0153 F380 M42 236/33 5958N 02959W 0217 6058N 01959W KT CFRSA DDL XXH 020154 L84A,
2020-02-02T01:56:41Z,2020-02-02T01:53:00Z,,,,,,,AMX022,57.65,-27.7667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,332,46,,AIREP,ARP AMX022 5739N 02746W 0153 F320 M52 332/46 5801N 03000W 0202 5901N 04000W KT N438AM DDL XXN 020153 L76A,
2020-02-02T01:56:41Z,2020-02-02T01:53:00Z,,,,,,,CLX47S,57.1,-37.7333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,281,40,,AIREP,ARP CLX47S 5706N 03744W 0153 F320 M46 281/40 5702N 04000W 0203 5602N 05001W KT LXVCJ QXT AME 020153 F67A,
2020-02-02T01:56:41Z,2020-02-02T01:53:00Z,,,,,,,DAL160,56.0833,-36.65,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,256,38,,AIREP,ARP DAL160 5605N 03639W 0153 F370 M45 256/38 5600N 03000W 0219 5600N 02000W KT N825NW DDL IG1 020153 J88A,
2020-02-02T01:56:41Z,2020-02-02T01:53:00Z,,,,,,,DAL46,52.6167,-24.9167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,235,44,,AIREP,ARP DAL46 5237N 02455W 0153 F370 M42 235/44 5300N 02000W 0215 MALOT KT N152DL QXT IGW 020154 F29A,
2020-02-02T01:56:41Z,2020-02-02T01:53:00Z,,,,,,,EIN104,52.1,-35.5,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,246,32,,AIREP,ARP EIN104 5206N 03530W 0153 F380 M46 246/32 5200N 03000W 0218 5300N 02000W KT EIFNG DDL XXN 020154 J75A,
2020-02-02T01:57:50Z,2020-02-02T01:53:00Z,,,,,,,EIN1AW,51.95,-40.15,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,269,25,,AIREP,ARP EIN1AW 5157N 04009W 0153 F380 M51 269/25 5200N 04000W 0154 5158N 03000W KT EIEAV DDL XXN 020153 J69A,
2020-02-02T01:56:41Z,2020-02-02T01:53:00Z,,,,,,,AFR023,50.1667,-28.8667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,233,55,,AIREP,ARP AFR023 5010N 02852W 0153 F370 M41 233/55 5100N 02000W 0231 DINIM KT FGSQI QXT AME 020153 F47A,
2020-02-02T01:56:41Z,2020-02-02T01:53:00Z,,,,,,,LOT34,49.95,-40.3667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,266,28,,AIREP,ARP LOT34 4957N 04022W 0153 F410 M47 266/28 5000N 04000W 0154 5000N 03000W KT SPLRD DDL XXN 020153 L48A,
2020-02-02T01:54:49Z,2020-02-02T01:53:00Z,,,,,,,BAW11J,43.6167,-52.2833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,299,97,,AIREP,ARP BAW11J 4337N 05217W 0153 F360 M61 299/97 4359N 05000W 0204 4559N 04000W KT GCIVS QXT AME 020153 F57A,
2020-02-02T01:54:49Z,2020-02-02T01:53:00Z,,,,,,,DAL108,42.55,-57.7,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,267,123,,AIREP,ARP DAL108 4233N 05742W 0153 F350 M58 267/123 4400N 05000W 0231 4600N 04000W KT N187DN QXT IGW 020153 F39A,
2020-02-02T01:53:51Z,2020-02-02T01:52:00Z,,,,,,,SAS946,58.3667,-53.65,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,281,33,,AIREP,ARP SAS946 5822N 05339W 0152 F390 M49 281/33 5859N 04959W 0207 6059N 03959W KT LNRKR DDL UAK 020152 J69A,
2020-02-02T01:56:41Z,2020-02-02T01:52:00Z,,,,,,,BCS974,57.95,-29.25,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,227,35,,AIREP,ARP BCS974 5757N 02915W 0152 F360 M46 227/35 5800N 03000W 0156 5800N 04000W KT DALMD DDL XXH 020153 J46A,
2020-02-02T01:56:41Z,2020-02-02T01:52:00Z,,,,,,,AFR345,52.0333,-45.4833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,281,35,,AIREP,ARP AFR345 5202N 04529W 0152 F360 M53 281/35 5300N 04000W 0217 5300N 03000W KT FGSPP QXT AOE 020153 F30A,
2020-02-02T01:54:49Z,2020-02-02T01:52:00Z,,,,,,,DLH423,52.0,-19.35,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,238,67,,AIREP,ARP DLH423 5200N 01921W 0152 F380 M43 238/67 5159N 01500W 0209 5159N 01400W KT DABVT DDL XXF 020152 F42A,
2020-02-02T01:54:49Z,2020-02-02T01:52:00Z,,,,,,,AUA90,50.4167,-43.5167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,295,20,,AIREP,ARP AUA90 5025N 04331W 0152 F350 M54 295/20 5100N 04000W 0210 5100N 03000W KT OELAT DDL XXN 020153 F69A,
2020-02-02T01:56:41Z,2020-02-02T01:52:00Z,,,,,,,AUA74,49.7333,-51.8833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,276,60,,AIREP,ARP AUA74 4944N 05153W 0152 F340 M58 276/60 5000N 05000W 0201 5200N 04000W KT OELAX DDL YQX 020152 F04A,
2020-02-02T01:54:49Z,2020-02-02T01:52:00Z,,,,,,,AFR007,48.8667,-54.8833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,264,62,,AIREP,ARP AFR007 4852N 05453W 0152 F370 M54 264/62 4934N 05202W 0206 5000N 05000W KT FGZNB QXS YDF 020152 F16A,
2020-02-02T01:56:41Z,2020-02-02T01:52:00Z,,,,,,,AZA60M,44.1667,-29.3,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,221,81,,AIREP,ARP AZA60M 4410N 02918W 0152 F370 M47 221/81 4559N 02000W 0235 4559N 01500W KT EIISA QXS FLW 020152 F52A,
2020-02-02T01:53:51Z,2020-02-02T01:51:00Z,,,,,,,QTR8101,60.3833,-53.6833,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,310,37,,AIREP,ARP QTR8101 6023N 05341W 0151 F310 M53 310/37 5929N 05801W 0209 5801N 06317W KT A7BFL QXS UAK 020151 F50A,
2020-02-02T01:54:49Z,2020-02-02T01:51:00Z,,,,,,,AMX004,60.0667,-38.3167,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,266,24,,AIREP,ARP AMX004 6004N 03819W 0151 F320 M46 266/24 6001N 04000W 0157 5801N 05001W KT N128AM DDL UAK 020151 L46A,
2020-02-02T01:54:49Z,2020-02-02T01:51:00Z,,,,,,,AFR077,58.2167,-25.4833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,231,35,,AIREP,ARP AFR077 5813N 02529W 0151 F390 M45 231/35 5700N 02000W 0214 PIKIL KT FGSPG QXT AOE 020151 F69A,
2020-02-02T01:53:51Z,2020-02-02T01:51:00Z,,,,,,,FDX5035,58.1,-44.25,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,278,49,,AIREP,ARP FDX5035 5806N 04415W 0151 F320 M50 278/49 5800N 05000W 0217 CUDDY KT N844FD DDL UAK 020151 F64A,
2020-02-02T01:53:51Z,2020-02-02T01:51:00Z,,,,,,,FDX9003,57.1,-43.4833,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,290,64,,AIREP,ARP FDX9003 5706N 04329W 0151 F320 M51 290/64 5700N 05000W 0221 HOIST KT N604FE DDL UAK 020151 F03A,
